item_id,premise,hypothesis,gold_label
ps_en_000272,"Is it true that if Nathan drives to the concert, his friend will meet him at the venue?",Nathan has a friend.,E
ps_en_000273,"If Dorothy lands in New York, her husband will be waiting for her at the airport.",Dorothy has a husband.,E
ps_en_000274,"It's not the case that if Dorothy lands in New York, her husband will be waiting for her at the airport.",Dorothy has a husband.,E
ps_en_000275,"Sam believes that if Dorothy lands in New York, her husband will be waiting for her at the airport.",Dorothy has a husband.,E
ps_en_000276,"Is it true that if Dorothy lands in New York, her husband will be waiting for her at the airport?",Dorothy has a husband.,E
ps_en_000277,"If Patricia books a hotel room, her friend will join her for a weekend getaway.",Patricia has a friend.,E
ps_en_000278,"It's not the case that if Patricia books a hotel room, her friend will join her for a weekend getaway.",Patricia has a friend.,E
ps_en_000279,"Sam believes that if Patricia books a hotel room, her friend will join her for a weekend getaway.",Patricia has a friend.,E
ps_en_000280,"Is it true that if Patricia books a hotel room, her friend will join her for a weekend getaway?",Patricia has a friend.,E
ps_en_000281,"If Aiden arrives by train, his friend will drive him to the hotel.",Aiden has a friend.,E
ps_en_000282,"It's not the case that if Aiden arrives by train, his friend will drive him to the hotel.",Aiden has a friend.,E
ps_en_000283,"Sam believes that if Aiden arrives by train, his friend will drive him to the hotel.",Aiden has a friend.,E
ps_en_000284,"Is it true that if Aiden arrives by train, his friend will drive him to the hotel?",Aiden has a friend.,E
ps_en_000285,"If Patricia arrives on time, her best friend will be waiting for her at the train station.",Patricia has a best friend.,E
ps_en_000286,"It's not the case that if Patricia arrives on time, her best friend will be waiting for her at the train station.",Patricia has a best friend.,E
ps_en_000287,"Sam believes that if Patricia arrives on time, her best friend will be waiting for her at the train station.",Patricia has a best friend.,E
ps_en_000288,"Is it true that if Patricia arrives on time, her best friend will be waiting for her at the train station?",Patricia has a best friend.,E
ps_en_000289,"If Aiden's flight is delayed, his girlfriend will wait for him at the airport.",Aiden has a girlfriend.,E
ps_en_000290,"It's not the case that if Aiden's flight is delayed, his girlfriend will wait for him at the airport.",Aiden has a girlfriend.,E
ps_en_000291,"Sam believes that if Aiden's flight is delayed, his girlfriend will wait for him at the airport.",Aiden has a girlfriend.,E
ps_en_000292,"Is it true that if Aiden's flight is delayed, his girlfriend will wait for him at the airport?",Aiden has a girlfriend.,E
ps_en_000293,"If Avery finishes her meeting on time, her colleague will drive her to the conference venue.",Avery has a colleague.,E
ps_en_000294,"It's not the case that if Avery finishes her meeting on time, her colleague will drive her to the conference venue.",Avery has a colleague.,E
ps_en_000295,"Sam believes that if Avery finishes her meeting on time, her colleague will drive her to the conference venue.",Avery has a colleague.,E
ps_en_000296,"Is it true that if Avery finishes her meeting on time, her colleague will drive her to the conference venue?",Avery has a colleague.,E
ps_en_000297,"If Mia's flight arrives on time, her husband will be waiting for her at the airport.",Mia has a husband.,E
ps_en_000298,"It's not the case that if Mia's flight arrives on time, her husband will be waiting for her at the airport.",Mia has a husband.,E
ps_en_000299,"Sam believes that if Mia's flight arrives on time, her husband will be waiting for her at the airport.",Mia has a husband.,E
ps_en_000300,"Is it true that if Mia's flight arrives on time, her husband will be waiting for her at the airport?",Mia has a husband.,E
ps_en_000301,"If Amelia arrives on time, her friend will meet her at the train station.",Amelia has a friend.,E
ps_en_000302,"It's not the case that if Amelia arrives on time, her friend will meet her at the train station.",Amelia has a friend.,E
ps_en_000303,"Sam believes that if Amelia arrives on time, her friend will meet her at the train station.",Amelia has a friend.,E
ps_en_000304,"Is it true that if Amelia arrives on time, her friend will meet her at the train station?",Amelia has a friend.,E
ps_en_000305,"If Abigail completes her work on time, her manager will give her a bonus at the end of the month.",Abigail has a manager.,E
ps_en_000306,"It's not the case that if Abigail completes her work on time, her manager will give her a bonus at the end of the month.",Abigail has a manager.,E
ps_en_000307,"Sam believes that if Abigail completes her work on time, her manager will give her a bonus at the end of the month.",Abigail has a manager.,E
ps_en_000308,"Is it true that if Abigail completes her work on time, her manager will give her a bonus at the end of the month?",Abigail has a manager.,E
ps_en_000309,"If Barbara lands in London, her friend will meet her at the train station.",Barbara has a friend.,E
ps_en_000310,"It's not the case that if Barbara lands in London, her friend will meet her at the train station.",Barbara has a friend.,E
ps_en_000311,"Sam believes that if Barbara lands in London, her friend will meet her at the train station.",Barbara has a friend.,E
ps_en_000312,"Is it true that if Barbara lands in London, her friend will meet her at the train station?",Barbara has a friend.,E
ps_en_000313,"If William arrives on time, his colleagues will wait for him at the meeting.",William has colleagues.,E
ps_en_000314,"It's not the case that if William arrives on time, his colleagues will wait for him at the meeting.",William has colleagues.,E
ps_en_000315,"Sam believes that if William arrives on time, his colleagues will wait for him at the meeting.",William has colleagues.,E
ps_en_000316,"Is it true that if William arrives on time, his colleagues will wait for him at the meeting?",William has colleagues.,E
ps_en_000317,"If Amelia's car breaks down, her brother will come to help her on the side of the road.",Amelia has a brother.,E
ps_en_000318,"It's not the case that if Amelia's car breaks down, her brother will come to help her on the side of the road.",Amelia has a brother.,E
ps_en_000319,"Sam believes that if Amelia's car breaks down, her brother will come to help her on the side of the road.",Amelia has a brother.,E
ps_en_000320,"Is it true that if Amelia's car breaks down, her brother will come to help her on the side of the road?",Amelia has a brother.,E
ps_en_000321,"If Joseph arrives on time, his friend will be waiting for him at the train station.",Joseph has a friend.,E
ps_en_000322,"It's not the case that if Joseph arrives on time, his friend will be waiting for him at the train station.",Joseph has a friend.,E
ps_en_000323,"Sam believes that if Joseph arrives on time, his friend will be waiting for him at the train station.",Joseph has a friend.,E
ps_en_000324,"Is it true that if Joseph arrives on time, his friend will be waiting for him at the train station?",Joseph has a friend.,E
ps_en_000325,"If Karen finishes his work early, his friend will take him out for dinner.",Karen has a friend.,E
ps_en_000326,"It's not the case that if Karen finishes his work early, his friend will take him out for dinner.",Karen has a friend.,E
ps_en_000327,"Sam believes that if Karen finishes his work early, his friend will take him out for dinner.",Karen has a friend.,E
ps_en_000328,"Is it true that if Karen finishes his work early, his friend will take him out for dinner?",Karen has a friend.,E
ps_en_000329,"If Joseph gets the job, his colleagues will throw him a surprise party.",Joseph has colleagues.,E
ps_en_000330,"It's not the case that if Joseph gets the job, his colleagues will throw him a surprise party.",Joseph has colleagues.,E
ps_en_000331,"Sam believes that if Joseph gets the job, his colleagues will throw him a surprise party.",Joseph has colleagues.,E
ps_en_000332,"Is it true that if Joseph gets the job, his colleagues will throw him a surprise party?",Joseph has colleagues.,E
ps_en_000333,"If Elijah attends the conference, his colleague will meet him at the hotel.",Elijah has a colleague.,E
ps_en_000334,"It's not the case that if Elijah attends the conference, his colleague will meet him at the hotel.",Elijah has a colleague.,E
