item_id,sentence,option_a,option_b,gold_answer,model_prediction,correct
pr_en_000249,Matthew wants to sell Kevin tickets to the football game because _ needs the money.,Matthew,Kevin,A,,
pr_en_000250,Matthew wants to sell Kevin tickets to the football game but _ has no money.,Matthew,Kevin,B,,
pr_en_000251,Elena told Natalie to put the hood of her jacket up because _ was likely to get cold.,Elena,Natalie,B,,
pr_en_000252,Elena told Natalie to put the hood of her jacket up because _ didn't want her to get cold.,Elena,Natalie,A,,
pr_en_000253,Lawrence made a bowl at the pottery store and Randy accidentally broke it. _ decided to make another.,Lawrence,Randy,A,,
pr_en_000254,Lawrence made a bowl at the pottery store and Randy accidentally broke it. _ offered to make another.,Lawrence,Randy,B,,
pr_en_000255,The node on the head needed medication applied to its area because the _ was swollen.,node,medication,A,,
pr_en_000256,The node on the head needed medication applied to its area because the _ would contract it.,node,medication,B,,
pr_en_000257,Sue traditionally donated old clothes to her favorite charity but in recent years has just written them checks as the _ were better received.,checks,clothes,A,,
pr_en_000258,Sue traditionally donated old clothes to her favorite charity but in recent years has just written them checks as the _ were worse received.,checks,clothes,B,,
pr_en_000259,Matthew offered to help write a fitness plan for Christopher because _ was out of shape.,Matthew,Christopher,B,,
pr_en_000260,Matthew offered to help write a fitness plan for Christopher because _ was a personal trainer.,Matthew,Christopher,A,,
pr_en_000261,The waves destroyed the garage but left the house intact because the _ was so close to the shore.,garage,house,A,,
pr_en_000262,The waves destroyed the garage but left the house intact because the _ was so far from the shore.,garage,house,B,,
pr_en_000263,Katrina sells Maria a rug at the local flea market because _ is a customer.,Katrina,Maria,B,,
pr_en_000264,Katrina sells Maria a rug at the local flea market because _ is a vendor.,Katrina,Maria,A,,
pr_en_000265,"Joan's grandmother always wanted a hug and a kiss, but Joan preferred the _ because she was afraid of germs.",kiss,hug,B,,
pr_en_000266,"Joan's grandmother always wanted a hug and a kiss, but Joan didn't like the _ because she was afraid of germs.",kiss,hug,A,,
pr_en_000267,The library kept an enormous collection of novels but not comics because the _ were dull.,novels,comics,B,,
pr_en_000268,The library kept an enormous collection of novels but not comics because the _ were popular.,novels,comics,A,,
pr_en_000269,Carrie's store has more loyal customers than Patricia's store does because _ 's store is older.,Carrie,Patricia,A,,
pr_en_000270,Carrie's store has more loyal customers than Patricia's store does because _ 's store is newer.,Carrie,Patricia,B,,
pr_en_000271,Christine didn't pass the lie detection test that Jessica did because _ had something to hide.,Christine,Jessica,A,,
pr_en_000272,Christine didn't pass the lie detection test that Jessica did because _ had nothing to hide.,Christine,Jessica,B,,
pr_en_000273,Carrie faced the fan away from Angela because _ was getting too warm in the kitchen.,Carrie,Angela,A,,
pr_en_000274,Carrie faced the fan toward Angela because _ was getting too warm in the kitchen.,Carrie,Angela,B,,
pr_en_000275,"The winter made Jason's hands dry, but not Leslie's, since _ always forgot to moisturize at night.",Jason,Leslie,A,,
pr_en_000276,"The winter made Jason's hands dry, but not Leslie's, since _ never forgot to moisturize at night.",Jason,Leslie,B,,
pr_en_000277,"Because Carrie lost a bet to Cynthia over the basketball game, _ spent hours having the cleaning done for them.",Carrie,Cynthia,B,,
pr_en_000278,"Because Carrie lost a bet to Cynthia over the basketball game, _ spent hours doing the cleaning.",Carrie,Cynthia,A,,
pr_en_000279,I would rather listen to the radio than watch the TV at night since I find the _ disruptive.,radio,TV,B,,
pr_en_000280,I would rather listen to the radio than watch the TV at night since I find the _ soothing.,radio,TV,A,,
pr_en_000281,Randy started his own business while Ryan worked for someone else so _ had self-employment taxes.,Randy,Ryan,A,,
pr_en_000282,Randy started his own business while Ryan worked for someone else so _ had W4 taxes.,Randy,Ryan,B,,
pr_en_000283,"Her boyfriend regretted buying her a jacket and got her a new hat instead, as he knew she thought the _ was a perfect match for her wardrobe.",jacket,hat,B,,
pr_en_000284,"Her boyfriend regretted buying her a jacket and got her a new hat instead, as he knew she thought the _ was a bad match for her wardrobe.",jacket,hat,A,,
pr_en_000285,"Monica wanted to use a vacuum to clean the floor, but Victoria wanted to use a broom. _ cleaned the floor much slower.",Monica,Victoria,B,,
pr_en_000286,"Monica wanted to use a vacuum to clean the floor, but Victoria wanted to use a broom. _ cleaned the floor much quicker.",Monica,Victoria,A,,
pr_en_000287,"I used several sprays to get rid of the bedbugs but they didn't work, because the _ were powerless.",sprays,bedbugs,A,,
pr_en_000288,"I used several sprays to get rid of the bedbugs but they didn't work, because the _ were powerful.",sprays,bedbugs,B,,
pr_en_000289,Monica enjoyed watching Western films while Natalie enjoyed romantic ones more because _ grew up on a farm.,Monica,Natalie,A,,
pr_en_000290,Monica enjoyed watching Western films while Natalie enjoyed romantic ones more because _ grew up watching soap operas.,Monica,Natalie,B,,
pr_en_000291,There were more books at the library than at the bookstore because the _ was bigger.,library,bookstore,A,,
pr_en_000292,There were more books at the library than at the bookstore because the _ was smaller.,library,bookstore,B,,
pr_en_000293,Drawing was a talent of Sarah but not Carrie so _ was always eager to see her artwork .,Sarah,Carrie,B,,
pr_en_000294,Drawing was a talent of Sarah but not Carrie so _ was always eager to show her her artwork .,Sarah,Carrie,A,,
pr_en_000295,Emily spent a lot of money on their smartphone but Rachel bought a cheap one because _ was very dowdy.,Emily,Rachel,B,,
pr_en_000296,Emily spent a lot of money on their smartphone but Rachel bought a cheap one because _ was very stylish.,Emily,Rachel,A,,
pr_en_000297,"Tea and coffee should be drunk out of different vessels, cups and mugs respectively. Coffee is usually served in the _ , with milk and sometimes sugar.",cup,mug,B,,
pr_en_000298,"Tea and coffee should be drunk out of different vessels, cups and mugs respectively. Tea is usually served in the _ , with milk and sometimes sugar.",cup,mug,A,,
pr_en_000299,Neil asked Michael what it was like to go to war because _ was a pacifist.,Neil,Michael,A,,
pr_en_000300,Neil asked Michael what it was like to go to war because _ was ex-military.,Neil,Michael,B,,
pr_en_000301,I went into the mine looking for diamonds but all I found was quartz and topaz.  I settled on the _ because it was almost clear.,topaz,quartz,B,,
pr_en_000302,I went into the mine looking for diamonds but all I found was quartz and topaz.  I settled on the _ because it shined yellow.,topaz,quartz,A,,
pr_en_000303,"The chef thinks it's more healthy to eat apples than beets, so he hates putting the _ in his smoothies.",apples,beets,B,,
pr_en_000304,"The chef thinks it's more healthy to eat apples than beets, so he likes putting the _ in his smoothies.",apples,beets,A,,
pr_en_000305,"Jennifer was at risk of encountering a shark during their swim, but Emily was not, because _ swam in the ocean.",Jennifer,Emily,A,,
pr_en_000306,"Jennifer was at risk of encountering a shark during their swim, but Emily was not, because _ swam in the lake.",Jennifer,Emily,B,,
pr_en_000307,The documents contained in the files could not fit properly. The _ were too small.,Files,Documents,A,,
pr_en_000308,The documents contained in the files could not fit properly. The _ were too large.,Files,Documents,B,,
pr_en_000309,"Avid bookworms, Lawrence read fiction while Jason read non-fiction. _ liked to escape into an imaginary world.",Lawrence,Jason,A,,
pr_en_000310,"Avid bookworms, Lawrence read fiction while Jason read non-fiction. _ struggled to escape into an imaginary world.",Lawrence,Jason,B,,
pr_en_000311,Mary only wore stripes to work and not plaids because the _ made her look sloppy.,plaids,stripes,A,,
pr_en_000312,Mary only wore stripes to work and not plaids because the _ made her look professional.,plaids,stripes,B,,
pr_en_000313,The bumper on the car shone brighter than the handle on the car because the _ was dirtier.,bumper,handle,B,,
pr_en_000314,The bumper on the car shone brighter than the handle on the car because the _ was cleaner.,bumper,handle,A,,
pr_en_000315,"Ian is making a pool party for Neil and needs to raise pH in a pool, so _ could safely enjoy party.",Ian,Neil,B,,
pr_en_000316,"Ian is making a pool party for Neil and needs to raise pH in a pool, so _ buys pH raising preparates.",Ian,Neil,A,,
pr_en_000317,"While Billie brought a pencil, I brought a pen to the realtor’s office. I gave Billie my pen and she gladly used the _ to sign the document.",pencil,pen,B,,
pr_en_000318,"While Billie brought a pencil, I brought a pen to the realtor’s office. I gave Billie my pen but she stubbornly used  the _ to sign the document.",pencil,pen,A,,
pr_en_000319,No one was able to enjoy the story and we started to listen to the music. The _ is boring.,story,music,A,,
pr_en_000320,No one was able to enjoy the story and we started to listen to the music. The _ is interesting.,story,music,B,,
pr_en_000321,The teeth of Katrina are more yellow than Laura's due to _ drinking mostly water all the time.,Katrina,Laura,B,,
pr_en_000322,The teeth of Katrina are more yellow than Laura's due to _ drinking mostly coffee all the time.,Katrina,Laura,A,,
pr_en_000323,It was necessary to hit the iron with the sledgehammer after the _ got heated.,iron,sledgehammer,A,,
pr_en_000324,It was necessary to hit the iron with the sledgehammer before the _ got heated.,iron,sledgehammer,B,,
pr_en_000325,"Kevin didn't consider the costs when they bought the house from Derrick, so _ was rid of the money pit.",Kevin,Derrick,B,,
pr_en_000326,"Kevin didn't consider the costs when they bought the house from Derrick, so _ was stuck with the money pit.",Kevin,Derrick,A,,
pr_en_000327,Robert helped create an internet viral video sensation of Kyle when _ danced in video.,Robert,Kyle,B,,
pr_en_000328,Robert helped create an internet viral video sensation of Kyle when _ directed the video.,Robert,Kyle,A,,
pr_en_000329,"Rebecca invited Maria to a concert, then _ had to get permission to attend from their parents.",Rebecca,Maria,B,,
pr_en_000330,"Rebecca was invited to a concert by Maria, then _ had to get permission to attend from their parents.",Rebecca,Maria,A,,
pr_en_000331,Betty was able to hold the pigeon longer than Angela because _ is scared of birds.,Betty,Angela,B,,
pr_en_000332,Betty was able to hold the pigeon longer than Angela because _ wasn't scared of birds.,Betty,Angela,A,,
pr_en_000333,"Nick gets jock itch a lot, while Jason has never even worn a jock strap. _ is the artist.",Nick,Jason,B,,
pr_en_000334,"Nick gets jock itch a lot, while Jason has never even worn a jock strap. _ is the athlete.",Nick,Jason,A,,
pr_en_000335,"The theraband that Jill purchased for herself would not fit around her leg, the _ was too wide.",theraband,leg,B,,
