form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
and,and,False,False,False,False,True,easy
ask,ask,False,False,False,False,True,easy
them,they,False,True,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
lift,lift,False,False,False,False,True,easy
their,their,False,False,True,False,False,ambiguous
hands,hand,False,True,False,False,False,changed
from,from,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
city,city,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
"""","""",True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
clerics,cleric,False,True,False,False,False,changed
demanded,demand,False,True,False,False,False,changed
talks,talk,False,True,False,False,False,changed
with,with,False,False,False,False,True,easy
local,local,False,False,False,False,True,easy
US,US,True,False,False,False,False,irregular
commanders,commander,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
Falluja,Falluja,False,False,False,False,True,easy
has,have,True,True,False,False,False,irregular
long,long,False,False,False,False,True,easy
been,be,True,True,False,False,False,irregular
roiled,roil,False,True,False,True,False,rare
by,by,True,False,False,False,False,irregular
tense,tense,False,False,False,True,False,rare
relations,relation,False,True,False,True,False,rare
with,with,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
US,US,True,False,False,False,False,irregular
soldiers,soldier,False,True,False,False,False,changed
there,there,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
since,since,False,False,False,False,True,easy
local,local,False,False,False,False,True,easy
Sunnis,Sunni,False,True,False,False,False,changed
either,either,False,False,False,False,True,easy
remain,remain,False,False,False,False,True,easy
committed,committed,False,False,True,True,False,ambiguous
to,to,True,False,True,False,False,irregular
Arab,Arab,False,False,False,False,True,easy
nationalism,nationalism,False,False,False,True,False,rare
or,or,True,False,False,False,False,irregular
have,have,False,False,False,False,True,easy
become,become,False,False,False,False,True,easy
Sunni,Sunni,False,False,False,False,True,easy
fundamentalists,fundamentalist,False,True,False,False,False,changed
or,or,True,False,False,False,False,irregular
even,even,False,False,False,False,True,easy
radicals,radical,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Cities,city,False,True,False,False,False,changed
such,such,False,False,False,False,True,easy
as,as,True,False,False,False,False,irregular
Falluja,Falluja,False,False,False,False,True,easy
received,receive,False,True,False,False,False,changed
special,special,False,False,False,False,True,easy
treatment,treatment,False,False,False,False,True,easy
from,from,False,False,False,False,True,easy
Saddam,Saddam,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
enjoyed,enjoy,False,True,False,False,False,changed
a,a,True,False,True,False,False,irregular
disproportionate,disproportionate,False,False,False,True,False,rare
share,share,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
country,country,False,False,False,False,True,easy
's,'s,True,False,True,False,False,irregular
wealth,wealth,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
power,power,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
They,they,False,False,False,False,True,easy
know,know,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
the,the,False,False,True,False,False,ambiguous
American,American,False,False,False,False,True,easy
advent,advent,False,False,False,True,False,rare
implies,imply,False,True,False,False,False,changed
for,for,False,False,False,False,True,easy
them,they,False,True,True,False,False,ambiguous
a,a,True,False,True,False,False,irregular
demotion,demotion,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
and,and,False,False,False,False,True,easy
an,a,True,True,False,False,False,irregular
elevation,elevation,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Shiites,Shiite,False,True,False,False,False,changed
and,and,False,False,False,False,True,easy
Kurds,Kurd,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
and,and,False,False,False,False,True,easy
they,they,False,False,False,False,True,easy
refuse,refuse,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
go,go,True,False,False,False,False,irregular
quietly,quietly,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
See,see,False,False,False,False,True,easy
http://www.gulf-news.com/Articles/news.asp?ArticleID=97508,http://www.gulf-news.com/Articles/news.asp?ArticleID=97508,False,False,False,True,False,rare
The,the,False,False,False,False,True,easy
Supreme,Supreme,False,False,False,True,False,rare
Court,Court,False,False,True,False,False,ambiguous
announced,announce,False,True,False,False,False,changed
its,its,False,False,False,False,True,easy
ruling,ruling,False,False,False,True,False,rare
today,today,False,False,False,False,True,easy
in,in,True,False,False,False,False,irregular
Hamdan,Hamdan,False,False,False,True,False,rare
v.,v.,True,False,False,True,False,irregular
Rumsfeld,Rumsfeld,False,False,False,False,True,easy
divided,divide,False,True,False,False,False,changed
along,along,False,False,False,False,True,easy
idelogical,idelogical,False,False,False,True,False,rare
lines,line,False,True,False,False,False,changed
with,with,False,False,False,False,True,easy
John,John,False,False,True,False,False,ambiguous
Roberts,Roberts,False,False,False,True,False,rare
abstaining,abstain,False,True,False,True,False,rare
due,due,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
his,his,False,False,False,False,True,easy
involvement,involvement,False,False,False,True,False,rare
at,at,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
D.C.,D.C.,False,False,False,False,True,easy
Circuit,Circuit,False,False,False,True,False,rare
level,level,False,False,False,False,True,easy
and,and,False,False,False,False,True,easy
Anthony,Anthony,False,False,False,False,True,easy
Kennedy,Kennedy,False,False,False,False,True,easy
joining,join,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
liberals,liberal,False,True,False,True,False,rare
in,in,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
5,5,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
3,3,True,False,False,False,False,irregular
decision,decision,False,False,False,False,True,easy
that,that,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
185,185,False,False,False,True,False,rare
pages,page,False,True,False,False,False,changed
long,long,False,False,False,False,True,easy
.,.,True,False,False,False,False,irregular
The,the,False,False,False,False,True,easy
actual,actual,False,False,False,False,True,easy
vote,vote,False,False,False,False,True,easy
is,be,True,True,False,False,False,irregular
a,a,True,False,True,False,False,irregular
little,little,False,False,False,False,True,easy
confusing,confusing,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Stay,stay,False,False,False,False,True,easy
with,with,False,False,False,False,True,easy
me,I,True,True,False,False,False,irregular
now,now,False,False,False,False,True,easy
:,:,True,False,False,False,False,irregular
John,John,False,False,True,False,False,ambiguous
Paul,Paul,False,False,False,False,True,easy
STEVENS,Stevens,False,False,False,False,True,easy
delivered,deliver,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
opinion,opinion,False,False,False,False,True,easy
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Court,court,False,False,True,False,False,ambiguous
with,with,False,False,False,False,True,easy
respect,respect,False,False,False,False,True,easy
to,to,True,False,True,False,False,irregular
Parts,part,False,True,False,False,False,changed
I,I,True,False,False,False,False,irregular
through,through,False,False,False,False,True,easy
IV,IV,True,False,False,True,False,irregular
",",",",True,False,False,False,False,irregular
VI,VI,True,False,False,False,False,irregular
through,through,False,False,False,False,True,easy
VI,VI,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
D,D,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
iii,iii,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
VI,VI,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
D,D,True,False,False,False,False,irregular
-,-,True,False,False,False,False,irregular
v,v,True,False,True,True,False,irregular
",",",",True,False,False,False,False,irregular
and,and,False,False,False,False,True,easy
VII,VII,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
