form,lemma,irregular,changed,ambiguous,rare,easy,subgroup
humanitarian,humanitarian,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
world,world,False,False,True,False,False,ambiguous
be,be,True,False,False,False,False,irregular
eclipsed,eclipse,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
State,State,False,False,True,False,False,ambiguous
was,be,True,True,False,False,False,irregular
finished,finished,False,False,True,False,False,ambiguous
whirlwind,whirlwind,False,False,False,True,False,rare
tour,tour,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
newspapers,newspaper,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
disappointing,disappointing,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
troubling,troubling,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
the,the,False,False,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
expressed,express,False,True,False,True,False,rare
a,a,True,False,True,False,False,irregular
weeks,week,False,True,False,False,False,changed
seems,seem,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
ebbed,ebb,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
At,at,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
UN,UN,True,False,False,False,False,irregular
demanded,demand,False,True,False,False,False,changed
steps,step,False,True,False,False,False,changed
be,be,True,False,False,False,False,irregular
taken,take,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
ethnic,ethnic,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
48,48,True,False,False,True,False,irregular
hours,hour,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
Two,two,False,False,True,False,False,ambiguous
weeks,week,False,True,False,False,False,changed
later,late,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
continues,continue,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
up,up,True,False,False,False,False,irregular
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
task,task,False,False,False,True,False,rare
of,of,True,False,False,False,False,irregular
keeping,keep,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
",",",",True,False,False,False,False,irregular
pledging,pledge,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
an,a,True,True,False,False,False,irregular
"15,000",15000,True,True,False,True,False,irregular
",",",",True,False,False,False,False,irregular
according,accord,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
analysts,analyst,False,True,False,True,False,rare
.,.,True,False,False,False,False,irregular
international,international,False,False,True,False,False,ambiguous
donors,donor,False,True,False,True,False,rare
given,give,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
relief,relief,False,False,False,True,False,rare
aid,aid,False,False,False,True,False,rare
needs,need,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
according,accord,False,True,False,False,False,changed
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
UN,UN,True,False,False,False,False,irregular
officials,official,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
So,so,True,False,False,False,False,irregular
hear,here,True,True,True,False,False,irregular
we,we,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
",",",",True,False,False,False,False,irregular
weeks,week,False,True,False,False,False,changed
later,late,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
dazzling,dazzling,False,False,False,True,False,rare
PR,PR,True,False,False,True,False,irregular
display,display,False,False,False,True,False,rare
weeks,week,False,True,False,False,False,changed
by,by,True,False,False,False,False,irregular
Powell,Powell,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
on,on,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
ground,ground,False,False,False,True,False,rare
in,in,True,False,False,False,False,irregular
appears,appear,False,True,False,True,False,rare
unchanged,unchanged,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
Warren,Warren,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
giving,give,False,True,False,False,False,changed
85,85,True,False,False,False,False,irregular
%,%,True,False,False,False,False,irregular
of,of,True,False,False,False,False,irregular
",",",",True,False,False,False,False,irregular
mostly,mostly,False,False,False,True,False,rare
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
a,a,True,False,True,False,False,irregular
worries,worry,False,True,False,False,False,changed
me,I,True,True,False,False,False,irregular
;,;,True,False,False,False,False,irregular
's,'s,True,False,True,False,False,irregular
justification,justification,False,False,False,True,False,rare
keeping,keep,False,True,False,False,False,changed
of,of,True,False,False,False,False,irregular
was,be,True,True,False,False,False,irregular
he,he,True,False,True,False,False,irregular
was,be,True,True,False,False,False,irregular
compounding,compound,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
of,of,True,False,False,False,False,irregular
at,at,True,False,False,False,False,irregular
a,a,True,False,True,False,False,irregular
",",",",True,False,False,False,False,irregular
so,so,True,False,False,False,False,irregular
any,any,False,False,True,False,False,ambiguous
gifts,gift,False,True,False,False,False,changed
the,the,False,False,True,False,False,ambiguous
later,late,False,True,False,False,False,changed
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
's,be,True,True,True,False,False,irregular
a,a,True,False,True,False,False,irregular
to,to,True,False,True,False,False,irregular
parse,parse,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
at,at,True,False,False,False,False,irregular
ostensible,ostensible,False,False,False,True,False,rare
is,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
Gateses,Gates,False,True,False,False,False,changed
are,be,True,True,False,False,False,irregular
-,-,True,False,False,False,False,irregular
redistributors,redistributor,False,True,False,True,False,rare
",",",",True,False,False,False,False,irregular
he,he,True,False,True,False,False,irregular
wants,want,False,True,False,False,False,changed
them,they,False,True,True,False,False,ambiguous
to,to,True,False,True,False,False,irregular
the,the,False,False,True,False,False,ambiguous
as,as,True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
possible,possible,False,False,True,False,False,ambiguous
.,.,True,False,False,False,False,irregular
sounds,sound,False,True,False,False,False,changed
he,he,True,False,True,False,False,irregular
's,be,True,True,True,False,False,irregular
or,or,True,False,False,False,False,irregular
are,be,True,True,False,False,False,irregular
going,go,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
is,be,True,True,False,False,False,irregular
he,he,True,False,True,False,False,irregular
's,be,True,True,True,False,False,irregular
Hathaway,Hathaway,False,False,False,True,False,rare
ca,can,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
to,to,True,False,True,False,False,irregular
.,.,True,False,False,False,False,irregular
I,I,True,False,False,False,False,irregular
'm,be,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
react,react,False,False,False,True,False,rare
.,.,True,False,False,False,False,irregular
It,it,True,False,False,False,False,irregular
does,do,True,True,False,False,False,irregular
n't,not,True,True,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
's,'s,True,False,True,False,False,irregular
intrinsic,intrinsic,False,False,False,True,False,rare
",",",",True,False,False,False,False,irregular
as,as,True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
notes,note,False,True,False,False,False,changed
",",",",True,False,False,False,False,irregular
the,the,False,False,True,False,False,ambiguous
