item_id,premise,hypothesis,gold_label,model_label,correct
ps_de_000162,"Sie hasste es und sie sagte das ihrer Schwester jeden Tag. Sie sagte dass, dass Du es falsch machst.",Sie war sehr kritisch gegenüber ihrer Schwester.,,,
ps_de_000163,"Also ging ich zu ihrem Haus und dann rief ich diese Nummer an, die ich anrufen sollte, als ich dort ankam.","Ich habe mir ihr Telefon geliehen, um den Anruf zu tätigen.",,,
ps_de_000164,"Also ging ich zu ihrem Haus und dann rief ich diese Nummer an, die ich anrufen sollte, als ich dort ankam.","Ich rief die Nummer an, als ich bei ihr ankam.",,,
ps_de_000165,"Also ging ich zu ihrem Haus und dann rief ich diese Nummer an, die ich anrufen sollte, als ich dort ankam.","Ich hätte anrufen sollen, aber ich habe es nicht getan.",,,
ps_de_000166,"Nun, ich komme dort heute morgen an und, äh, ich habe vergessen wie, ich glaube, ich habe entweder eine Frage gestellt und er kam dort hin oder was auch immer.","Ich bin heute nicht gegangen, also habe ich ihn nicht gesehen.",,,
ps_de_000167,"Nun, ich komme dort heute morgen an und, äh, ich habe vergessen wie, ich glaube, ich habe entweder eine Frage gestellt und er kam dort hin oder was auch immer.",Ich war heute im Fitnessstudio und er kam später und sagte Hallo.,,,
ps_de_000168,"Nun, ich komme dort heute morgen an und, äh, ich habe vergessen wie, ich glaube, ich habe entweder eine Frage gestellt und er kam dort hin oder was auch immer.",Ich bin heute Morgen erschienen und er kam auch.,,,
ps_de_000169,Wir wussten nicht wo sie hin gegangen sind.,"Wir wussten nicht, wo die Gruppe auf der Autobahn unterwegs war.",,,
ps_de_000170,Wir wussten nicht wo sie hin gegangen sind.,"Wir wussten nicht, wohin die Leute reisten.",,,
ps_de_000171,Wir wussten nicht wo sie hin gegangen sind.,Wir wussten genau wo sie hin gingen.,,,
ps_de_000172,"Aber ich sagte, vergiss es, ich werde Mittag essen, ich war hungrig.",Ich hatte überhaupt keinen Appetit.,,,
ps_de_000173,"Aber ich sagte, vergiss es, ich werde Mittag essen, ich war hungrig.","Ich hatte Hunger, deshalb beschloss ich, mein Mittagessen zu essen.",,,
ps_de_000174,"Aber ich sagte, vergiss es, ich werde Mittag essen, ich war hungrig.","Ich war am verhungern, also ging ich in die Cafeteria.",,,
ps_de_000175,"Also, lass mich dir sagen, heute bin ich an dem Punkt angelangt, der mich beinahe zum hinschmeissen gebracht hätte.",Ich habe fast aufgegeben.,,,
ps_de_000176,"Also, lass mich dir sagen, heute bin ich an dem Punkt angelangt, der mich beinahe zum hinschmeissen gebracht hätte.","Ich hatte so viel Kummer wegen ihnen, dass ich es nicht mehr aushalten konnte.",,,
ps_de_000177,"Also, lass mich dir sagen, heute bin ich an dem Punkt angelangt, der mich beinahe zum hinschmeissen gebracht hätte.",Es ist mir nie der Gedanke gekommen aufzuhören.,,,
ps_de_000178,"Er wurde in den 1880igern geboren, wie 188, ich glaube 1889, Ich glaube da wurde er geboren.",Er wurde vor dem Jahr 1900 geboren.,,,
ps_de_000179,"Er wurde in den 1880igern geboren, wie 188, ich glaube 1889, Ich glaube da wurde er geboren.",Er ist im Jahr 1880 geboren.,,,
ps_de_000180,"Er wurde in den 1880igern geboren, wie 188, ich glaube 1889, Ich glaube da wurde er geboren.",Er wurde erst 1984 geboren.,,,
ps_de_000181,Du drehst die kleine Schraube besser etwas nach unten weil du könntest sonst beschädigen und anderen ihre lunge sehr leicht,Diese Schraube kann jemandes Lunge verletzen.,,,
ps_de_000182,Du drehst die kleine Schraube besser etwas nach unten weil du könntest sonst beschädigen und anderen ihre lunge sehr leicht,"Die Schraube birgt keine Risiken, also ziehen Sie sie so fest wie Sie wollen.",,,
ps_de_000183,Du drehst die kleine Schraube besser etwas nach unten weil du könntest sonst beschädigen und anderen ihre lunge sehr leicht,Die Schraube kommt in die Luftröhre und kann die Lunge verletzen.,,,
ps_de_000184,"Ich bekam den Befehl, nach Del Rio, Texas, zu fahren. Als ich dort ankam, wusste ich, dass ich zur Laughlin Air Force Base musste.",Ich wurde zum Arbeiten nach Del Rio in Texas geschickt.,,,
ps_de_000185,"Ich bekam den Befehl, nach Del Rio, Texas, zu fahren. Als ich dort ankam, wusste ich, dass ich zur Laughlin Air Force Base musste.",Ich war nie nach Texas gegangen.,,,
ps_de_000186,"Ich bekam den Befehl, nach Del Rio, Texas, zu fahren. Als ich dort ankam, wusste ich, dass ich zur Laughlin Air Force Base musste.","Die Air Force sendete mich zu Del Rio, Tx im Jahre 2001.",,,
ps_de_000187,"Jeder bekommt Champagner und einige Leute trinken es nicht, also was bleibt, trinken die Kinder, also gingen wir herum und tranken all diesen Champagner.",Die Kinder tranke 3 Flaschen Champagner.,,,
ps_de_000188,"Jeder bekommt Champagner und einige Leute trinken es nicht, also was bleibt, trinken die Kinder, also gingen wir herum und tranken all diesen Champagner.",Die Kinder tranken etwas Champagner.,,,
ps_de_000189,"Jeder bekommt Champagner und einige Leute trinken es nicht, also was bleibt, trinken die Kinder, also gingen wir herum und tranken all diesen Champagner.",Die ganze Party war trocken und es wurde kein Alkohol serviert.,,,
ps_de_000190,Es gibt viele Geschichten um die nackte Stadt,Ich habe keine Geschichten gehört.,,,
ps_de_000191,Es gibt viele Geschichten um die nackte Stadt,Es gibt viele Geschichten über das Militär.,,,
ps_de_000192,Es gibt viele Geschichten um die nackte Stadt,"Es gibt viele Geschichten, die erzählt werden.",,,
ps_de_000193,"Weißt du, du lebst und lernst wenn du Flugzeuge testest.",Ich weiß nichts über das Testen von Flugzeugen.,,,
ps_de_000194,"Weißt du, du lebst und lernst wenn du Flugzeuge testest.",Das Testen von Flugzeugen lehrt Sie eine Menge an Lektionen.,,,
ps_de_000195,"Weißt du, du lebst und lernst wenn du Flugzeuge testest.",Das Testen von Flugzeugen lehrt mit Druck umzugehen.,,,
ps_de_000196,"Ich meine, das war der ganze Punkt.",Ich verstehe den Punkt nicht.,,,
ps_de_000197,"Ich meine, das war der ganze Punkt.","Ich denke, der Punkt war, uns zu erzählen, wie gefährlich es war.",,,
ps_de_000198,"Ich meine, das war der ganze Punkt.",Ich habe die Aussage verstanden.,,,
ps_de_000199,"Es war von einem Luftwaffenstützpunkt, der über Kuba geflogen ist, und natürlich wurde Rudolph Anderson abgeschossen.","Alle Flugzeuge überstanden es, ohne abgeschossen zu werden.",,,
ps_de_000200,"Es war von einem Luftwaffenstützpunkt, der über Kuba geflogen ist, und natürlich wurde Rudolph Anderson abgeschossen.",Etwas wurde über Kuba abgeschossen.,,,
ps_de_000201,"Es war von einem Luftwaffenstützpunkt, der über Kuba geflogen ist, und natürlich wurde Rudolph Anderson abgeschossen.",Das riesige Passagierflugzeug wurde im Mai über Kuba abgeschossen.,,,
ps_de_000202,"Das ist wahrscheinlich das erste woran ich mich aus meiner frühen Kindheit erinnere, äh, vor allem wenn ich etwas falsch gemacht hatte.",Ich habe keine Erinnerungen an meine Kindheit.,,,
ps_de_000203,"Das ist wahrscheinlich das erste woran ich mich aus meiner frühen Kindheit erinnere, äh, vor allem wenn ich etwas falsch gemacht hatte.",Ich fühle mich bis heute schlecht.,,,
ps_de_000204,"Das ist wahrscheinlich das erste woran ich mich aus meiner frühen Kindheit erinnere, äh, vor allem wenn ich etwas falsch gemacht hatte.",Es war eine meiner ersten Erinnerungen.,,,
ps_de_000205,"Sie haben einfach nicht gemocht, wie es damals war, schwarz zu sein, und das war, weißt du, ich vermute, das war wahrscheinlich, weißt du, in den frühen 1930er Jahren, als sie das taten.","Es war schwer, im Süden schwarz zu sein.",,,
ps_de_000206,"Sie haben einfach nicht gemocht, wie es damals war, schwarz zu sein, und das war, weißt du, ich vermute, das war wahrscheinlich, weißt du, in den frühen 1930er Jahren, als sie das taten.",Es war so einfach schwarz zu sein!,,,
ps_de_000207,"Sie haben einfach nicht gemocht, wie es damals war, schwarz zu sein, und das war, weißt du, ich vermute, das war wahrscheinlich, weißt du, in den frühen 1930er Jahren, als sie das taten.","Damals war es schwer, schwarz zu sein.",,,
ps_de_000208,"Niemand wusste, wo sie hingegangen waren.",Alle wussten genau wohin sie gingen.,,,
ps_de_000209,"Niemand wusste, wo sie hingegangen waren.","Niemand wusste, in welches Haus sie gingen.",,,
ps_de_000210,"Niemand wusste, wo sie hingegangen waren.",Ihr Reiseziel war ein Geheimnis.,,,
ps_de_000211,"Und sie konnten nicht in der Augusta Region bleiben, weil die Menschen dort wussten, dass sie versucht hatten etwas sehr tabuisiertes zu tun, und versucht hatten als Weiße durchzugehen.","Die Leute hatten keine Ahnung, dass sie keine Weißen waren.",,,
ps_de_000212,"Und sie konnten nicht in der Augusta Region bleiben, weil die Menschen dort wussten, dass sie versucht hatten etwas sehr tabuisiertes zu tun, und versucht hatten als Weiße durchzugehen.","Menschen waren sich bewusst, dass sie Afroamerikaner waren.",,,
ps_de_000213,"Und sie konnten nicht in der Augusta Region bleiben, weil die Menschen dort wussten, dass sie versucht hatten etwas sehr tabuisiertes zu tun, und versucht hatten als Weiße durchzugehen.","Den Menschen war es bewusst, dass sie nicht weiß waren.",,,
ps_de_000214,"Ja, nun, er ist hier.",Der Mann ist anwesend.,,,
ps_de_000215,"Ja, nun, er ist hier.",Der Typ tauchte hier gerade vor 2 Minuten auf.,,,
ps_de_000216,"Ja, nun, er ist hier.",Der Typ kam nie hierher.,,,
ps_de_000217,Wir haben etwas im Fernsehen angeschaut.,Wir besaßen keinen Fernseher.,,,
ps_de_000218,Wir haben etwas im Fernsehen angeschaut.,Wir schauten auf den Fernseher.,,,
ps_de_000219,Wir haben etwas im Fernsehen angeschaut.,Wir haben die Fernsehnachrichten gesehen.,,,
ps_de_000220,"Jedenfalls denke ich, dass ich wieder mit Ramona gesprochen habe.",Ich habe noch nie mit Ramona gesprochen.,,,
ps_de_000221,"Jedenfalls denke ich, dass ich wieder mit Ramona gesprochen habe.",Ich sprach ein anderes Mal mit Ramona.,,,
ps_de_000222,"Jedenfalls denke ich, dass ich wieder mit Ramona gesprochen habe.",Es war eine angenehme Unterhaltung.,,,
ps_de_000223,"Er war das einzige Opfer der kubanischen Krise, und ähm, Kaiser ähm, er machte die Fotos und flug sofort zu der Andrews Air Force in Washington.",10000 Menschen sind in der cubanischen Krise gestorben.,,,
ps_de_000224,"Er war das einzige Opfer der kubanischen Krise, und ähm, Kaiser ähm, er machte die Fotos und flug sofort zu der Andrews Air Force in Washington.",Nur eine Person starb in der Kubanischen Krise.,,,
ps_de_000225,"Er war das einzige Opfer der kubanischen Krise, und ähm, Kaiser ähm, er machte die Fotos und flug sofort zu der Andrews Air Force in Washington.",Nur eine Person kam in der Kubakrise bei einem Unfall ums Leben.,,,
ps_de_000226,"Ähm, und sie sagte, sagte sie, sie sagte: Baby, sagte sie, du verstehst das Leben nicht so, wie ich das Leben verstehe.","Sie sagte, sie hatte keine Ahnung.",,,
ps_de_000227,"Ähm, und sie sagte, sagte sie, sie sagte: Baby, sagte sie, du verstehst das Leben nicht so, wie ich das Leben verstehe.","Sie sagte, dass sie mehr über das Leben wusste.",,,
ps_de_000228,"Ähm, und sie sagte, sagte sie, sie sagte: Baby, sagte sie, du verstehst das Leben nicht so, wie ich das Leben verstehe.","Sie sagte mir, ich hätte keine Ahnung, wie die echte Welt funktioniert und ich sollte ihr folgen.",,,
ps_de_000229,"Dann bekomme ich es und ich denke toll, was mache ich damit?","Ich weiß nicht, wie ich die Verhütungsmittel benutzen sollte.",,,
ps_de_000230,"Dann bekomme ich es und ich denke toll, was mache ich damit?","Ich weiß nicht, wofür ich es benutzen sollte.",,,
ps_de_000231,"Dann bekomme ich es und ich denke toll, was mache ich damit?","Ich wusste ganz genau, wozu ich es verwenden konnte!",,,
ps_de_000232,"Gib mir nur eine Minute, wenn du es abschneiden willst, ich würde, äh, gehen.","Ich bin bereit, jetzt zu gehen.",,,
ps_de_000233,"Gib mir nur eine Minute, wenn du es abschneiden willst, ich würde, äh, gehen.",Ich brauche eine Minute hier.,,,
ps_de_000234,"Gib mir nur eine Minute, wenn du es abschneiden willst, ich würde, äh, gehen.",Ich muss mich einen Moment lang sammeln.,,,
ps_de_000235,"Also bin ich, also bin ich nach Washington D.C. gegangen und ich bin nicht direkt nach, ähm, dorthin gegangen, wohin ich laut meiner Anweisungen gehen sollte.",Ich war noch nie in Washington DC.,,,
ps_de_000236,"Also bin ich, also bin ich nach Washington D.C. gegangen und ich bin nicht direkt nach, ähm, dorthin gegangen, wohin ich laut meiner Anweisungen gehen sollte.","Ich ging nach DC, um meinen Vorgesetzten zu sehen.",,,
ps_de_000237,"Also bin ich, also bin ich nach Washington D.C. gegangen und ich bin nicht direkt nach, ähm, dorthin gegangen, wohin ich laut meiner Anweisungen gehen sollte.",Ich ging zur Hauptstadt der Nation.,,,
ps_de_000238,Sie war eine hellhäutige schwarze Person.,Sie hatte sehr dunkle haut.,,,
ps_de_000239,Sie war eine hellhäutige schwarze Person.,Sie hatte helle Haut für eine afroamerikanische Person.,,,
ps_de_000240,Sie war eine hellhäutige schwarze Person.,"Ihre haut war heller, als die, des Rests ihrer schwarzen Freunde.",,,
ps_de_000241,"Wie auch immer, Papa geht und macht dieses schöne große Glas Schokoladenmilch für mich.",Papa brachte mir Schokomilch vom Kühlschrank.,,,
ps_de_000242,"Wie auch immer, Papa geht und macht dieses schöne große Glas Schokoladenmilch für mich.",Papa schenkte mir ein Glas Milch ein.,,,
ps_de_000243,"Wie auch immer, Papa geht und macht dieses schöne große Glas Schokoladenmilch für mich.",Mein Vater sagte dass ich keinen Drink haben durfte.,,,
ps_de_000244,Der DOT musste das Grundstück und das ganze Zeug kaufen.,"Dem Verkehrsministerium gelang es, ein anderes Grundstück finden, das sie stattdessen mieten konnten.",,,
ps_de_000245,Der DOT musste das Grundstück und das ganze Zeug kaufen.,Das Grundstück und die Ausrüstung wurden vom Verkehrsministerium gekauft.,,,
ps_de_000246,Der DOT musste das Grundstück und das ganze Zeug kaufen.,Der Kauf des Grundstücks kostete den DOT mehr als drei millionen dollar.,,,
ps_de_000247,Er wäre geboren worden,Er hätte im Dezember 2010 geboren werden sollen.,,,
ps_de_000248,Er wäre geboren worden,Er sollte geboren werden.,,,
ps_de_000249,Er wäre geboren worden,Er sollte nicht geboren werden.,,,
ps_de_000250,"Ich bin wie, ich weiß, wie weit ich gekommen bin.","Ich sagte ihnen, dass ich nicht wusste, was ich tat.",,,
ps_de_000251,"Ich bin wie, ich weiß, wie weit ich gekommen bin.","Ich erzählte ihnen, dass ich wusste, dass ich ihre Erwartungen um 40% übertroffen hatte.",,,
ps_de_000252,"Ich bin wie, ich weiß, wie weit ich gekommen bin.","Ich sagte ihnen, ich weiß, was ich erreicht habe.",,,
ps_de_000253,"OK, kannst du mich hören?",Kannst du mich jetzt gerade hören?,,,
ps_de_000254,"OK, kannst du mich hören?","Kannst du hören, was ich sage?",,,
ps_de_000255,"OK, kannst du mich hören?","Ich weiß, dass du mich nicht hören kannst.",,,
ps_de_000256,"Ähm, gibt es welche, du hast gesagt du erinnerst dich nicht daran etwas besonders gelesen zu haben, als du in der Schule älter warst, gab es irgendwelche Bücher, die du gelesen hast, die du mochtest oder gehasst hast?",Mochten Sie die Harry Potter Bücher oder nicht?,,,
ps_de_000257,"Ähm, gibt es welche, du hast gesagt du erinnerst dich nicht daran etwas besonders gelesen zu haben, als du in der Schule älter warst, gab es irgendwelche Bücher, die du gelesen hast, die du mochtest oder gehasst hast?",Hast du bestimmte Bücher gemocht oder gehasst?,,,
ps_de_000258,"Ähm, gibt es welche, du hast gesagt du erinnerst dich nicht daran etwas besonders gelesen zu haben, als du in der Schule älter warst, gab es irgendwelche Bücher, die du gelesen hast, die du mochtest oder gehasst hast?","Ich weiß, dass Du jedes Buch, das Du geselen hast, geliebt hast.",,,
ps_de_000259,"Es ist eine kleine Schraube, die eine Einspritzung, sondern den, den Atemdruckschlauch zum Piloten und Gegendruck eingestellt hat.",Die Schraube beeinflusst den Druck.,,,
ps_de_000260,"Es ist eine kleine Schraube, die eine Einspritzung, sondern den, den Atemdruckschlauch zum Piloten und Gegendruck eingestellt hat.",Die Schraube ist winzig und silbern.,,,
ps_de_000261,"Es ist eine kleine Schraube, die eine Einspritzung, sondern den, den Atemdruckschlauch zum Piloten und Gegendruck eingestellt hat.","Es gibt keine Schrauben, nur Knöpfe.",,,
ps_de_000262,"Sie sagt: Mach dir keine Sorgen, weißt du, nimm dir einfach Zeit.","Sie sagte mir, ich müsse mich sofort beeilen.",,,
ps_de_000263,"Sie sagt: Mach dir keine Sorgen, weißt du, nimm dir einfach Zeit.","Sie sagte mir, es wäre in Ordnung, wenn ich Stunden brauchen würde.",,,
ps_de_000264,"Sie sagt: Mach dir keine Sorgen, weißt du, nimm dir einfach Zeit.","Sie sagte mir, ich solle nur langsamer fahren.",,,
ps_de_000265,"Präsident Kennedy sagt zu den Piloten, sagt, meine Herren, machen Sie gute Bilder.",Kennedy erkannte sie nicht an.,,,
ps_de_000266,"Präsident Kennedy sagt zu den Piloten, sagt, meine Herren, machen Sie gute Bilder.",Kennedy sprach mit den Air Force Piloten.,,,
ps_de_000267,"Präsident Kennedy sagt zu den Piloten, sagt, meine Herren, machen Sie gute Bilder.",Kennedy sprach mit den Piloten.,,,
ps_de_000268,Und ich sagte etwas wie: ich bin fast fertig.,"Ich sagte ihm, dass ich in 10 Minuten fertig wäre.",,,
